1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
1702, taiga, traverse:snowy_high_coniferous_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1703, taiga, traverse:snowy_high_coniferous_forest, MONSTER, minecraft:stray, 80, 4, 4
1704, taiga, traverse:snowy_high_coniferous_forest, MONSTER, eidolon:wraith, 80, 1, 2
1705, taiga, traverse:snowy_high_coniferous_forest, MONSTER, eidolon:zombie_brute, 20, 1, 2
1706, taiga, traverse:snowy_high_coniferous_forest, MONSTER, iceandfire:dread_lich, 5, 1, 1
1707, taiga, traverse:snowy_high_coniferous_forest, MONSTER, iceandfire:troll, 5, 1, 3
1708, taiga, traverse:snowy_high_coniferous_forest, MONSTER, druidcraft:beetle, 10, 1, 2
1709, taiga, traverse:snowy_high_coniferous_forest, MONSTER, druidcraft:dreadfish, 40, 1, 3
1710, taiga, traverse:snowy_high_coniferous_forest, MONSTER, direbats:direbat, 80, 1, 4
1711, taiga, traverse:snowy_high_coniferous_forest, MONSTER, quark:stoneling, 80, 1, 1
1712, taiga, traverse:snowy_high_coniferous_forest, MONSTER, quark:toretoise, 80, 1, 1
1713, taiga, traverse:snowy_high_coniferous_forest, CREATURE, frozenup:chilloo, 5, 2, 3
1714, taiga, traverse:snowy_high_coniferous_forest, CREATURE, minecraft:sheep, 12, 4, 4
1715, taiga, traverse:snowy_high_coniferous_forest, CREATURE, snowpig:snow_pig, 5, 4, 4
1716, taiga, traverse:snowy_high_coniferous_forest, CREATURE, minecraft:chicken, 10, 4, 4
1717, taiga, traverse:snowy_high_coniferous_forest, CREATURE, minecraft:cow, 8, 4, 4
1718, taiga, traverse:snowy_high_coniferous_forest, CREATURE, minecraft:wolf, 5, 4, 4
1719, taiga, traverse:snowy_high_coniferous_forest, CREATURE, alexsmobs:sunbird, 5, 1, 1
1720, taiga, traverse:snowy_high_coniferous_forest, CREATURE, alexsmobs:moose, 9, 3, 4
1721, taiga, traverse:snowy_high_coniferous_forest, CREATURE, alexsmobs:sunbird, 5, 1, 1
1722, taiga, traverse:snowy_high_coniferous_forest, CREATURE, alexsmobs:moose, 9, 3, 4
1723, taiga, traverse:snowy_high_coniferous_forest, CREATURE, minecraft:polar_bear, 5, 1, 2
1724, taiga, traverse:snowy_high_coniferous_forest, CREATURE, snowpig:snow_pig, 10, 4, 4
1725, taiga, traverse:snowy_high_coniferous_forest, CREATURE, iceandfire:hippogryph, 5, 1, 1
1726, taiga, traverse:snowy_high_coniferous_forest, CREATURE, druidcraft:lunar_moth, 5, 2, 5
1727, taiga, traverse:snowy_high_coniferous_forest, AMBIENT, minecraft:bat, 10, 8, 8
1728, taiga, traverse:snowy_high_coniferous_forest, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1729, taiga, traverse:snowy_high_coniferous_forest, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1730, forest, traverse:wooded_island, MONSTER, minecraft:spider, 80, 4, 4
1731, forest, traverse:wooded_island, MONSTER, minecraft:zombie, 80, 4, 4
1732, forest, traverse:wooded_island, MONSTER, minecraft:zombie_villager, 5, 1, 1
1733, forest, traverse:wooded_island, MONSTER, minecraft:skeleton, 80, 4, 4
1734, forest, traverse:wooded_island, MONSTER, minecraft:creeper, 80, 4, 4
1735, forest, traverse:wooded_island, MONSTER, minecraft:slime, 80, 4, 4
1736, forest, traverse:wooded_island, MONSTER, minecraft:enderman, 10, 1, 4
1737, forest, traverse:wooded_island, MONSTER, minecraft:witch, 5, 1, 1
1738, forest, traverse:wooded_island, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1739, forest, traverse:wooded_island, MONSTER, minecraft:stray, 80, 4, 4
1740, forest, traverse:wooded_island, MONSTER, direbats:direbat, 80, 1, 4
1741, forest, traverse:wooded_island, MONSTER, quark:stoneling, 80, 1, 1
1742, forest, traverse:wooded_island, MONSTER, quark:toretoise, 80, 1, 1
1743, forest, traverse:wooded_island, CREATURE, minecraft:sheep, 12, 4, 4
1744, forest, traverse:wooded_island, CREATURE, snowpig:snow_pig, 5, 4, 4
1745, forest, traverse:wooded_island, CREATURE, minecraft:chicken, 10, 4, 4
1746, forest, traverse:wooded_island, CREATURE, minecraft:cow, 8, 4, 4
1747, forest, traverse:wooded_island, CREATURE, minecraft:wolf, 5, 4, 4
1748, forest, traverse:wooded_island, CREATURE, minecraft:polar_bear, 5, 1, 2
1749, forest, traverse:wooded_island, CREATURE, snowpig:snow_pig, 10, 4, 4
1750, forest, traverse:wooded_island, AMBIENT, minecraft:bat, 10, 8, 8
1751, swamp, traverse:lush_swamp, MONSTER, minecraft:spider, 80, 4, 4
1752, swamp, traverse:lush_swamp, MONSTER, minecraft:zombie, 80, 4, 4
1753, swamp, traverse:lush_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
1754, swamp, traverse:lush_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
1755, swamp, traverse:lush_swamp, MONSTER, minecraft:creeper, 80, 4, 4
1756, swamp, traverse:lush_swamp, MONSTER, minecraft:slime, 80, 4, 4
1757, swamp, traverse:lush_swamp, MONSTER, minecraft:enderman, 10, 1, 4
1758, swamp, traverse:lush_swamp, MONSTER, minecraft:witch, 5, 1, 1
1759, swamp, traverse:lush_swamp, MONSTER, minecraft:slime, 5, 1, 1
1760, swamp, traverse:lush_swamp, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1761, swamp, traverse:lush_swamp, MONSTER, minecraft:stray, 80, 4, 4
1762, swamp, traverse:lush_swamp, MONSTER, quark:stoneling, 80, 1, 1
1763, swamp, traverse:lush_swamp, MONSTER, quark:toretoise, 80, 1, 1
1764, swamp, traverse:lush_swamp, CREATURE, minecraft:sheep, 12, 4, 4
1765, swamp, traverse:lush_swamp, CREATURE, snowpig:snow_pig, 5, 4, 4
1766, swamp, traverse:lush_swamp, CREATURE, minecraft:chicken, 10, 4, 4
1767, swamp, traverse:lush_swamp, CREATURE, minecraft:cow, 8, 4, 4
1768, swamp, traverse:lush_swamp, CREATURE, minecraft:polar_bear, 5, 1, 2
1769, swamp, traverse:lush_swamp, CREATURE, snowpig:snow_pig, 10, 4, 4
1770, swamp, traverse:lush_swamp, CREATURE, quark:frog, 40, 1, 3
1771, swamp, traverse:lush_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1772, swamp, traverse:lush_swamp, WATER_CREATURE, minecraft:squid, 5, 1, 2
1773, swamp, traverse:lush_swamp, WATER_AMBIENT, upgrade_aquatic:pike, 5, 1, 2
1774, swamp, traverse:lush_swamp, WATER_AMBIENT, upgrade_aquatic:perch, 5, 1, 6
1775, plains, traverse:meadow, MONSTER, minecraft:spider, 80, 4, 4
1776, plains, traverse:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1777, plains, traverse:meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
1778, plains, traverse:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1779, plains, traverse:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1780, plains, traverse:meadow, MONSTER, minecraft:slime, 80, 4, 4
1781, plains, traverse:meadow, MONSTER, minecraft:enderman, 10, 1, 4
1782, plains, traverse:meadow, MONSTER, minecraft:witch, 5, 1, 1
1783, plains, traverse:meadow, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1784, plains, traverse:meadow, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1785, plains, traverse:meadow, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1786, plains, traverse:meadow, MONSTER, minecraft:stray, 80, 4, 4
1787, plains, traverse:meadow, MONSTER, eidolon:wraith, 80, 1, 2
1788, plains, traverse:meadow, MONSTER, eidolon:zombie_brute, 20, 1, 2
1789, plains, traverse:meadow, MONSTER, quark:stoneling, 80, 1, 1
1790, plains, traverse:meadow, MONSTER, quark:toretoise, 80, 1, 1
1791, plains, traverse:meadow, CREATURE, frozenup:chilloo, 5, 2, 3
1792, plains, traverse:meadow, CREATURE, minecraft:sheep, 12, 4, 4
1793, plains, traverse:meadow, CREATURE, snowpig:snow_pig, 5, 4, 4
1794, plains, traverse:meadow, CREATURE, minecraft:chicken, 10, 4, 4
1795, plains, traverse:meadow, CREATURE, minecraft:cow, 8, 4, 4
1796, plains, traverse:meadow, CREATURE, minecraft:polar_bear, 5, 1, 2
1797, plains, traverse:meadow, CREATURE, snowpig:snow_pig, 10, 4, 4
1798, plains, traverse:meadow, CREATURE, druidcraft:lunar_moth, 5, 2, 5
1799, plains, traverse:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1800, plains, traverse:meadow, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1801, plains, traverse:meadow, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1802, plains, traverse:cliffs, MONSTER, minecraft:spider, 80, 4, 4
1803, plains, traverse:cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1804, plains, traverse:cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
1805, plains, traverse:cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1806, plains, traverse:cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1807, plains, traverse:cliffs, MONSTER, minecraft:slime, 80, 4, 4
1808, plains, traverse:cliffs, MONSTER, minecraft:enderman, 10, 1, 4
1809, plains, traverse:cliffs, MONSTER, minecraft:witch, 5, 1, 1
1810, plains, traverse:cliffs, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1811, plains, traverse:cliffs, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1812, plains, traverse:cliffs, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1813, plains, traverse:cliffs, MONSTER, minecraft:stray, 80, 4, 4
1814, plains, traverse:cliffs, MONSTER, eidolon:wraith, 80, 1, 2
1815, plains, traverse:cliffs, MONSTER, eidolon:zombie_brute, 20, 1, 2
1816, plains, traverse:cliffs, MONSTER, quark:stoneling, 80, 1, 1
1817, plains, traverse:cliffs, MONSTER, quark:toretoise, 80, 1, 1
1818, plains, traverse:cliffs, CREATURE, frozenup:chilloo, 5, 2, 3
1819, plains, traverse:cliffs, CREATURE, minecraft:sheep, 12, 4, 4
1820, plains, traverse:cliffs, CREATURE, snowpig:snow_pig, 5, 4, 4
1821, plains, traverse:cliffs, CREATURE, minecraft:chicken, 10, 4, 4
1822, plains, traverse:cliffs, CREATURE, minecraft:cow, 8, 4, 4
1823, plains, traverse:cliffs, CREATURE, alexsmobs:sunbird, 5, 1, 1
1824, plains, traverse:cliffs, CREATURE, alexsmobs:sunbird, 5, 1, 1
1825, plains, traverse:cliffs, CREATURE, minecraft:polar_bear, 5, 1, 2
1826, plains, traverse:cliffs, CREATURE, snowpig:snow_pig, 10, 4, 4
1827, plains, traverse:cliffs, CREATURE, druidcraft:lunar_moth, 5, 2, 5
1828, plains, traverse:cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1829, plains, traverse:cliffs, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1830, plains, traverse:cliffs, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1831, forest, traverse:high_coniferous_forest, MONSTER, minecraft:spider, 80, 4, 4
1832, forest, traverse:high_coniferous_forest, MONSTER, minecraft:zombie, 80, 4, 4
1833, forest, traverse:high_coniferous_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1834, forest, traverse:high_coniferous_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1835, forest, traverse:high_coniferous_forest, MONSTER, minecraft:creeper, 80, 4, 4
1836, forest, traverse:high_coniferous_forest, MONSTER, minecraft:slime, 80, 4, 4
1837, forest, traverse:high_coniferous_forest, MONSTER, minecraft:enderman, 10, 1, 4
1838, forest, traverse:high_coniferous_forest, MONSTER, minecraft:witch, 5, 1, 1
1839, forest, traverse:high_coniferous_forest, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1840, forest, traverse:high_coniferous_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1841, forest, traverse:high_coniferous_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1842, forest, traverse:high_coniferous_forest, MONSTER, minecraft:stray, 80, 4, 4
1843, forest, traverse:high_coniferous_forest, MONSTER, eidolon:wraith, 80, 1, 2
1844, forest, traverse:high_coniferous_forest, MONSTER, eidolon:zombie_brute, 20, 1, 2
1845, forest, traverse:high_coniferous_forest, MONSTER, iceandfire:troll, 5, 1, 3
1846, forest, traverse:high_coniferous_forest, MONSTER, druidcraft:beetle, 10, 1, 2
1847, forest, traverse:high_coniferous_forest, MONSTER, direbats:direbat, 80, 1, 4
1848, forest, traverse:high_coniferous_forest, MONSTER, quark:stoneling, 80, 1, 1
1849, forest, traverse:high_coniferous_forest, MONSTER, quark:toretoise, 80, 1, 1
1850, forest, traverse:high_coniferous_forest, CREATURE, minecraft:sheep, 12, 4, 4
1851, forest, traverse:high_coniferous_forest, CREATURE, snowpig:snow_pig, 5, 4, 4
1852, forest, traverse:high_coniferous_forest, CREATURE, minecraft:chicken, 10, 4, 4
1853, forest, traverse:high_coniferous_forest, CREATURE, minecraft:cow, 8, 4, 4
1854, forest, traverse:high_coniferous_forest, CREATURE, minecraft:wolf, 5, 4, 4
1855, forest, traverse:high_coniferous_forest, CREATURE, alexsmobs:sunbird, 5, 1, 1
1856, forest, traverse:high_coniferous_forest, CREATURE, alexsmobs:sunbird, 5, 1, 1
1857, forest, traverse:high_coniferous_forest, CREATURE, minecraft:polar_bear, 5, 1, 2
1858, forest, traverse:high_coniferous_forest, CREATURE, snowpig:snow_pig, 10, 4, 4
1859, forest, traverse:high_coniferous_forest, CREATURE, iceandfire:hippogryph, 5, 1, 1
1860, forest, traverse:high_coniferous_forest, CREATURE, druidcraft:lunar_moth, 5, 2, 5
1861, forest, traverse:high_coniferous_forest, AMBIENT, minecraft:bat, 10, 8, 8
1862, forest, traverse:high_coniferous_forest, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1863, forest, traverse:high_coniferous_forest, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1864, plains, traverse:snowy_cliffs, MONSTER, minecraft:spider, 80, 4, 4
1865, plains, traverse:snowy_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1866, plains, traverse:snowy_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
1867, plains, traverse:snowy_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1868, plains, traverse:snowy_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1869, plains, traverse:snowy_cliffs, MONSTER, minecraft:slime, 80, 4, 4
1870, plains, traverse:snowy_cliffs, MONSTER, minecraft:enderman, 10, 1, 4
1871, plains, traverse:snowy_cliffs, MONSTER, minecraft:witch, 5, 1, 1
1872, plains, traverse:snowy_cliffs, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1873, plains, traverse:snowy_cliffs, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1874, plains, traverse:snowy_cliffs, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1875, plains, traverse:snowy_cliffs, MONSTER, minecraft:stray, 80, 4, 4
1876, plains, traverse:snowy_cliffs, MONSTER, eidolon:wraith, 80, 1, 2
1877, plains, traverse:snowy_cliffs, MONSTER, eidolon:zombie_brute, 20, 1, 2
1878, plains, traverse:snowy_cliffs, MONSTER, quark:stoneling, 80, 1, 1
1879, plains, traverse:snowy_cliffs, MONSTER, quark:toretoise, 80, 1, 1
1880, plains, traverse:snowy_cliffs, CREATURE, minecraft:sheep, 12, 4, 4
1881, plains, traverse:snowy_cliffs, CREATURE, snowpig:snow_pig, 5, 4, 4
1882, plains, traverse:snowy_cliffs, CREATURE, minecraft:chicken, 10, 4, 4
1883, plains, traverse:snowy_cliffs, CREATURE, minecraft:cow, 8, 4, 4
1884, plains, traverse:snowy_cliffs, CREATURE, frozenup:chilloo, 5, 2, 3
1885, plains, traverse:snowy_cliffs, CREATURE, alexsmobs:sunbird, 5, 1, 1
1886, plains, traverse:snowy_cliffs, CREATURE, alexsmobs:sunbird, 5, 1, 1
1887, plains, traverse:snowy_cliffs, CREATURE, minecraft:polar_bear, 5, 1, 2
1888, plains, traverse:snowy_cliffs, CREATURE, snowpig:snow_pig, 10, 4, 4
1889, plains, traverse:snowy_cliffs, CREATURE, druidcraft:lunar_moth, 5, 2, 5
1890, plains, traverse:snowy_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1891, plains, traverse:snowy_cliffs, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1892, plains, traverse:snowy_cliffs, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1893, desert, traverse:arid_highlands, MONSTER, minecraft:spider, 80, 4, 4
1894, desert, traverse:arid_highlands, MONSTER, minecraft:zombie, 80, 4, 4
1895, desert, traverse:arid_highlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
1896, desert, traverse:arid_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
1897, desert, traverse:arid_highlands, MONSTER, minecraft:creeper, 80, 4, 4
1898, desert, traverse:arid_highlands, MONSTER, minecraft:slime, 80, 4, 4
1899, desert, traverse:arid_highlands, MONSTER, minecraft:enderman, 10, 1, 4
1900, desert, traverse:arid_highlands, MONSTER, minecraft:witch, 5, 1, 1
1901, desert, traverse:arid_highlands, MONSTER, minecraft:husk, 80, 4, 4
1902, desert, traverse:arid_highlands, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1903, desert, traverse:arid_highlands, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1904, desert, traverse:arid_highlands, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1905, desert, traverse:arid_highlands, MONSTER, minecraft:stray, 80, 4, 4
1906, desert, traverse:arid_highlands, MONSTER, eidolon:wraith, 80, 1, 2
1907, desert, traverse:arid_highlands, MONSTER, eidolon:zombie_brute, 20, 1, 2
1908, desert, traverse:arid_highlands, MONSTER, quark:stoneling, 80, 1, 1
1909, desert, traverse:arid_highlands, MONSTER, quark:toretoise, 80, 1, 1
1910, desert, traverse:arid_highlands, CREATURE, minecraft:rabbit, 5, 2, 3
1911, desert, traverse:arid_highlands, CREATURE, alexsmobs:sunbird, 5, 1, 1
1912, desert, traverse:arid_highlands, CREATURE, alexsmobs:sunbird, 5, 1, 1
1913, desert, traverse:arid_highlands, CREATURE, minecraft:polar_bear, 5, 1, 2
1914, desert, traverse:arid_highlands, CREATURE, snowpig:snow_pig, 10, 4, 4
1915, desert, traverse:arid_highlands, CREATURE, iceandfire:hippogryph, 5, 1, 1
1916, desert, traverse:arid_highlands, CREATURE, druidcraft:lunar_moth, 5, 2, 5
1917, desert, traverse:arid_highlands, AMBIENT, minecraft:bat, 10, 8, 8
1918, desert, traverse:arid_highlands, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1919, desert, traverse:arid_highlands, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1920, plains, traverse:plains_plateau, MONSTER, minecraft:spider, 80, 4, 4
1921, plains, traverse:plains_plateau, MONSTER, minecraft:zombie, 80, 4, 4
1922, plains, traverse:plains_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
1923, plains, traverse:plains_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
1924, plains, traverse:plains_plateau, MONSTER, minecraft:creeper, 80, 4, 4
1925, plains, traverse:plains_plateau, MONSTER, minecraft:slime, 80, 4, 4
1926, plains, traverse:plains_plateau, MONSTER, minecraft:enderman, 10, 1, 4
1927, plains, traverse:plains_plateau, MONSTER, minecraft:witch, 5, 1, 1
1928, plains, traverse:plains_plateau, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1929, plains, traverse:plains_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1930, plains, traverse:plains_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1931, plains, traverse:plains_plateau, MONSTER, minecraft:stray, 80, 4, 4
1932, plains, traverse:plains_plateau, MONSTER, eidolon:wraith, 80, 1, 2
1933, plains, traverse:plains_plateau, MONSTER, eidolon:zombie_brute, 20, 1, 2
1934, plains, traverse:plains_plateau, MONSTER, quark:stoneling, 80, 1, 1
1935, plains, traverse:plains_plateau, MONSTER, quark:toretoise, 80, 1, 1
1936, plains, traverse:plains_plateau, CREATURE, frozenup:chilloo, 5, 2, 3
1937, plains, traverse:plains_plateau, CREATURE, minecraft:sheep, 12, 4, 4
1938, plains, traverse:plains_plateau, CREATURE, snowpig:snow_pig, 5, 4, 4
1939, plains, traverse:plains_plateau, CREATURE, minecraft:chicken, 10, 4, 4
1940, plains, traverse:plains_plateau, CREATURE, minecraft:cow, 8, 4, 4
1941, plains, traverse:plains_plateau, CREATURE, minecraft:rabbit, 5, 2, 3
1942, plains, traverse:plains_plateau, CREATURE, minecraft:horse, 5, 2, 6
1943, plains, traverse:plains_plateau, CREATURE, minecraft:donkey, 5, 1, 3
1944, plains, traverse:plains_plateau, CREATURE, minecraft:polar_bear, 5, 1, 2
1945, plains, traverse:plains_plateau, CREATURE, snowpig:snow_pig, 10, 4, 4
1946, plains, traverse:plains_plateau, CREATURE, iceandfire:hippogryph, 5, 1, 1
1947, plains, traverse:plains_plateau, CREATURE, druidcraft:lunar_moth, 5, 2, 5
1948, plains, traverse:plains_plateau, AMBIENT, minecraft:bat, 10, 8, 8
1949, plains, traverse:plains_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1950, plains, traverse:plains_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
1951, plains, traverse:rolling_hills, MONSTER, minecraft:spider, 80, 4, 4
1952, plains, traverse:rolling_hills, MONSTER, minecraft:zombie, 80, 4, 4
1953, plains, traverse:rolling_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
1954, plains, traverse:rolling_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1955, plains, traverse:rolling_hills, MONSTER, minecraft:creeper, 80, 4, 4
1956, plains, traverse:rolling_hills, MONSTER, minecraft:slime, 80, 4, 4
1957, plains, traverse:rolling_hills, MONSTER, minecraft:enderman, 10, 1, 4
1958, plains, traverse:rolling_hills, MONSTER, minecraft:witch, 5, 1, 1
1959, plains, traverse:rolling_hills, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
1960, plains, traverse:rolling_hills, MONSTER, alexsmobs:centipede_head, 8, 1, 1
